timestamp,throughput_mbps,active_users,packet_loss,future_throughput
4154,46.77255558126812,2,2.385744111829319,50.631581128061036
4155,50.631581128061036,3,2.368045749171462,48.268106999253305
4156,48.268106999253305,2,1.8958991627561672,54.06265107483533
4157,54.06265107483533,3,1.716521210842945,58.014171721125486
4158,58.014171721125486,2,1.8441658153977172,67.9291251951305
4159,67.9291251951305,2,1.9135796913543222,74.57371705430911
4160,74.57371705430911,2,1.6142778539636045,76.2958664227164
4161,76.2958664227164,3,1.3869985328346384,83.8659577430895
4162,83.8659577430895,2,1.456302518761954,85.81102765296596
4163,85.81102765296596,3,1.582518386667149,84.11338422462062
4164,84.11338422462062,2,1.347942370972653,89.11763779989512
4165,89.11763779989512,1,1.0917532006110318,86.8503494372879
4166,86.8503494372879,1,1.2981748429532538,87.85858956383701
4167,87.85858956383701,1,1.1008425024108373,83.47216430730862
4168,83.47216430730862,2,1.0985004630510922,86.18663676802475
4169,86.18663676802475,2,1.1107980340192478,76.73218566570989
4170,76.73218566570989,3,1.234096203784491,83.62348911038286
4171,83.62348911038286,2,1.2584814637448483,75.23096771341955
4172,75.23096771341955,1,0.9914668445160604,81.450296419602
4173,81.450296419602,2,0.9599811293182634,87.43465115050931
4174,87.43465115050931,1,0.8151915389578663,86.76649416569994
4175,86.76649416569994,1,0.5151852190712893,87.82961211131651
4176,87.82961211131651,1,0.3542118480067958,83.90826047764342
4177,83.90826047764342,1,0.25999841178472116,83.82622240593128
4178,83.82622240593128,2,0.44196770894865384,81.44497057140656
4179,81.44497057140656,2,0.42326485176368,85.71785084616808
4180,85.71785084616808,3,0.5156003912221863,91.15591291773147
4181,91.15591291773147,2,0.6402591471164777,82.76405578539936
4182,82.76405578539936,2,0.7320532423693968,82.90380030481332
4183,82.90380030481332,2,0.8713881925543312,80.70710457903621
4184,80.70710457903621,2,0.9197411680055122,75.28352932031349
4185,75.28352932031349,1,0.9956132272087875,78.29829787649219
4186,78.29829787649219,2,0.738378027087043,73.31007689627025
4187,73.31007689627025,2,0.981635784875512,77.57733555973735
4188,77.57733555973735,1,1.0038800900671887,75.10073604181915
4189,75.10073604181915,1,1.0603833426635778,79.84811136451596
4190,79.84811136451596,1,1.1076599326295995,81.87207320398811
4191,81.87207320398811,1,1.2145192448775042,83.03889059306437
4192,83.03889059306437,1,1.231841112684394,84.56609652628002
4193,84.56609652628002,2,1.1639813156934793,82.60900538052313
4194,82.60900538052313,2,1.2454353922841073,80.10536455729785
4195,80.10536455729785,1,0.9163042090574542,81.1518417822159
4196,81.1518417822159,1,1.0129376196797681,82.00910558613873
4197,82.00910558613873,2,0.9630013262134297,81.70166245343182
4198,81.70166245343182,2,0.9974253581379273,87.78788952712243
4199,87.78788952712243,3,1.016815093589101,84.04773853148785
4200,84.04773853148785,3,1.1642897906687608,81.36697471306844
4201,81.36697471306844,2,1.5537544762186033,72.01936462575617
4202,72.01936462575617,1,1.4195840377998532,65.04252598391565
4203,65.04252598391565,2,1.5472199693739992,70.42452008742215
4204,70.42452008742215,3,1.4588787735827138,74.94332196753793
4205,74.94332196753793,2,1.2928162271401882,70.2303993866846
4206,70.2303993866846,2,1.4434135648520536,67.46021448869232
4207,67.46021448869232,2,1.5625662768269577,61.488830736466525
4208,61.488830736466525,1,1.5874074022586342,63.773790252135996
4209,63.773790252135996,1,1.6804016349686073,74.2743131383773
4210,74.2743131383773,1,1.4949067488175112,77.44292282124137
4211,77.44292282124137,2,1.1267650781698733,79.0412539625371
4212,79.0412539625371,3,0.9698129351970537,71.12761978845049
4213,71.12761978845049,2,1.1855233252847277,71.94387835964211
4214,71.94387835964211,3,1.1795648834281944,71.65671049518096
4215,71.65671049518096,3,0.9690936567932737,70.85272854471177
4216,70.85272854471177,3,1.1140593147309261,80.5801791464815
4217,80.5801791464815,4,1.3421158771723276,83.28104565828771
4218,83.28104565828771,3,1.2990181738789526,83.17890822552404
4219,83.17890822552404,4,1.4014360638492795,79.69861923394707
4220,79.69861923394707,3,1.3751282483563558,77.43425700404599
4221,77.43425700404599,2,1.2451546049571312,74.87337398555336
4222,74.87337398555336,1,1.1675622597646926,77.8727630359463
4223,77.8727630359463,2,0.7660379626494063,78.3565194464525
4224,78.3565194464525,2,0.8137180746414878,76.35557943623701
4225,76.35557943623701,2,0.9466919250735908,72.37548526941687
4226,72.37548526941687,3,1.1620824540660484,76.81697024209173
4227,76.81697024209173,3,1.1596042819815007,72.76558752424809
4228,72.76558752424809,3,1.2573240193107802,77.82573336712905
4229,77.82573336712905,3,1.4244493773336502,86.07068792010584
4230,86.07068792010584,2,1.0920309460227866,90.53272610330541
4231,90.53272610330541,3,1.3034756567724815,86.76377825667448
4232,86.76377825667448,4,1.386283277903281,89.89860618301286
4233,89.89860618301286,10,1.83858301883879,87.66341633141303
4234,87.66341633141303,10,2.8369601100707866,79.45083492079051
4235,79.45083492079051,9,2.9825114905709222,77.36181319481275
4236,77.36181319481275,8,3.4471383048247475,79.81796618243523
4237,79.81796618243523,7,3.545760249901878,84.91073522286098
4238,84.91073522286098,6,3.546982940958752,88.5539840176935
4239,88.5539840176935,6,3.538116716287666,84.8740787570478
4240,84.8740787570478,7,3.3319192997151568,73.78182540522015
4241,73.78182540522015,6,3.3000194101904055,43.133498045212214
4242,43.133498045212214,7,3.085516683821644,40.68181025498508
4243,40.68181025498508,7,3.0727697466132535,42.29036419860987
4244,42.29036419860987,8,3.3351291680790167,49.160108689167004
4245,49.160108689167004,7,2.8924514102862138,53.835848240454595
4246,53.835848240454595,7,2.9879938630590903,59.73271394099628
4247,59.73271394099628,8,3.3103701745672782,59.31754445637049
4248,59.31754445637049,9,3.6565815657688634,49.30972962786626
4249,49.30972962786626,10,3.916845116774392,54.04776740224658
4250,54.04776740224658,9,4.0536654874774305,48.87367565164047
4251,48.87367565164047,10,4.2647643780307325,49.91190729370412
4252,49.91190729370412,10,4.578170287483732,45.61428503203247
4253,45.61428503203247,9,4.5600018407840395,54.102499072095284
4254,54.102499072095284,10,4.574777534752163,52.087036043250315
4255,52.087036043250315,9,4.792057568013658,52.662481772870684
4256,52.662481772870684,9,4.729614987141461,46.27041135322702
4257,46.27041135322702,9,4.589727971812586,39.280995044027534
4258,39.280995044027534,10,4.381640486486874,44.220946227100335
4259,44.220946227100335,9,4.648413750194115,41.248669709274154
4260,41.248669709274154,9,4.739038203858014,39.51620439369821
4261,39.51620439369821,10,4.9688657124891105,43.340841042129384
4262,43.340841042129384,10,5.039568044450192,40.20870283422373
4263,40.20870283422373,10,5.049276467822867,48.94357472972793
4264,48.94357472972793,10,4.954063880073609,48.38472784245474
4265,48.38472784245474,9,4.973029200482022,45.94691337898051
4266,45.94691337898051,10,5.310161653190796,37.115926311656914
4267,37.115926311656914,10,5.388417599316074,50.2226240599405
4268,50.2226240599405,9,5.597803152382245,52.764432198543396
4269,52.764432198543396,8,4.875944256813432,45.15394935106284
4270,45.15394935106284,9,4.94385148226891,43.176304403970754
4271,43.176304403970754,8,4.853777649609506,50.166797476055955
4272,50.166797476055955,7,4.965412500162495,48.013237917447704
4273,48.013237917447704,7,4.3092141421720935,54.58364188015858
4274,54.58364188015858,6,4.199305731082145,45.57383317721655
4275,45.57383317721655,7,3.9430064144462076,45.135843178994335
4276,45.135843178994335,8,3.930301456681128,50.26475693822229
4277,50.26475693822229,9,3.9674313169993587,54.19344962708599
4278,54.19344962708599,9,3.782906054440783,45.98758535695819
4279,45.98758535695819,9,3.8247405782620136,50.30912092010767
4280,50.30912092010767,10,3.778815420914585,55.58588340099373
4281,55.58588340099373,10,4.004261863605211,55.1670762884322
4282,55.1670762884322,10,4.228376852425637,56.22311163955911
4283,56.22311163955911,10,4.343580929454958,51.78133758969097
4284,51.78133758969097,10,4.327461771255515,43.006129425426785
4285,43.006129425426785,10,4.402422287228166,37.42171577477489
4286,37.42171577477489,9,4.260204200385429,35.233851249970606
4287,35.233851249970606,10,4.105070907195249,35.673129157457424
4288,35.673129157457424,10,4.594241456917631,25.86292796647593
4289,25.86292796647593,9,4.456441848788489,23.77939073818271
4290,23.77939073818271,10,4.368146051898437,23.635621953135182
4291,23.635621953135182,9,4.365972600337242,29.517018074991633
4292,29.517018074991633,9,4.169338547121705,25.12668954182806
4293,25.12668954182806,8,4.079154476181978,20.869138443727774
4294,20.869138443727774,8,4.115599394152543,26.315808646715546
4295,26.315808646715546,7,4.26745255374096,17.828279304006042
4296,17.828279304006042,6,4.078063325512495,21.47073885106625
4297,21.47073885106625,5,3.8533816920813404,27.4074720743976
4298,27.4074720743976,6,3.807225821299637,22.07229537684931
4299,22.07229537684931,5,3.5144525820619106,26.92163295768193
4300,26.92163295768193,4,3.279736223918785,28.486848063039492
4301,28.486848063039492,5,3.3968685387997004,37.4436490330907
4302,37.4436490330907,4,3.3829948569094093,35.02510874069759
4303,35.02510874069759,4,2.881420224449278,38.3105309238137
4304,38.3105309238137,3,2.633671951444837,40.116736898087744
4305,40.116736898087744,2,2.8756275240405147,47.72385887999584
4306,47.72385887999584,1,2.370654696266068,43.732030564887154
4307,43.732030564887154,1,1.6637002058359722,55.052096573133895
4308,55.052096573133895,2,1.5273267883876869,56.241563199726706
4309,56.241563199726706,2,1.286719124678411,46.68720099631162
4310,46.68720099631162,2,1.2343654960827573,54.789021799435424
4311,54.789021799435424,1,0.6895248382409682,56.849685950180586
4312,56.849685950180586,1,0.8617039500111798,53.41664634310243
4313,53.41664634310243,2,1.1330847948758433,57.044232751534416
4314,57.044232751534416,3,1.0617668140882732,64.99986048703768
4315,64.99986048703768,2,0.8353388225990976,62.67842182106503
4316,62.67842182106503,3,0.9524857229243671,55.93945986937963
4317,55.93945986937963,4,1.3171416553960387,58.79172502427258
4318,58.79172502427258,4,1.4061649628297779,53.56389602872156
4319,53.56389602872156,4,1.8138741471684978,63.509290193730564
4320,63.509290193730564,4,1.439603911233928,64.62436469931126
4321,64.62436469931126,3,1.2655322589371665,60.58499785607668
4322,60.58499785607668,2,1.350306941336326,59.17243209944843
4323,59.17243209944843,3,1.2674881330580656,67.01136752799457
4324,67.01136752799457,2,0.8319396701902423,63.717250880625734
4325,63.717250880625734,1,0.7380156981766942,58.121312003505864
4326,58.121312003505864,1,0.7587129064764184,63.26678110166838
4327,63.26678110166838,1,0.9927006813069137,59.47521929826901
4328,59.47521929826901,2,1.1524370917032984,59.67226658364817
4329,59.67226658364817,3,1.025399365982822,64.59439602896815
4330,64.59439602896815,4,1.4457757174726713,71.82377940066853
4331,71.82377940066853,4,1.3758725072486961,68.2833353892926
4332,68.2833353892926,5,1.7094597870916064,69.40166044902656
4333,69.40166044902656,5,1.9922455726283936,72.2246747354647
4334,72.2246747354647,4,2.186586708313657,72.19077066695907
4335,72.19077066695907,5,2.26859572688377,71.96078201156986
4336,71.96078201156986,4,2.30868848436625,66.31104349210916
4337,66.31104349210916,3,2.247849922864061,59.338669278237994
4338,59.338669278237994,4,2.1664317084888576,50.51011330677624
4339,50.51011330677624,5,2.1469828186813094,53.408381758472615
4340,53.408381758472615,6,2.614692400748615,51.638381563931745
4341,51.638381563931745,5,2.7644911344822862,60.279768167184386
4342,60.279768167184386,4,2.4247855510746996,63.4452863763916
4343,63.4452863763916,5,2.738868695745519,58.619060626334665
4344,58.619060626334665,5,2.7800571482741145,64.14111442076309
4345,64.14111442076309,6,2.870749709954959,68.2300452247766
4346,68.2300452247766,5,2.636962589184574,61.824498570030464
4347,61.824498570030464,6,2.7093620288674964,57.21100195741888
4348,57.21100195741888,6,2.7125877415694433,55.06936409687187
4349,55.06936409687187,5,2.862993256046103,58.7630224540404
4350,58.7630224540404,4,2.5907300102483997,63.20049418494848
4351,63.20049418494848,3,2.175908663608984,59.732664491580195
4352,59.732664491580195,2,2.0993008689188652,67.78037103170345
4353,67.78037103170345,3,1.9540814203109511,58.40456709701246
4354,58.40456709701246,3,1.5496660916167113,65.02393293246318
4355,65.02393293246318,2,1.168976321135073,56.46049871982716
4356,56.46049871982716,1,0.6127832049375725,61.50171678989962
4357,61.50171678989962,1,0.22604896885863013,61.508142546661794
4358,61.508142546661794,1,0.13857919577696431,66.0945164784165
4359,66.0945164784165,2,0.20270780909298158,72.61215694912426
4360,72.61215694912426,1,0.19222082706935456,77.42907111384554
4361,77.42907111384554,1,0.0,75.83284487049032
4362,75.83284487049032,2,0.4431323585351821,74.53625319213026
4363,74.53625319213026,3,0.27025368527811877,81.2499134528082
4364,81.2499134528082,2,0.5011341988930041,85.19025488360617
4365,85.19025488360617,2,0.44769126788501745,87.46748381593929
4366,87.46748381593929,2,0.36888650931894273,94.6545482140727
4367,94.6545482140727,1,0.1962559859724109,88.40261668022126
4368,88.40261668022126,1,0.09266913792143619,97.4221377375092
4369,97.4221377375092,1,0.0,95.65042300974142
4370,95.65042300974142,1,0.36886981668518004,90.20603806961884
4371,90.20603806961884,2,0.3510632726121802,87.47805707187821
4372,87.47805707187821,3,0.7487001871678632,90.07227133994108
4373,90.07227133994108,4,1.3635049984932408,85.86393051040096
4374,85.86393051040096,6,1.683360427061838,84.03077235711945
4375,84.03077235711945,7,2.122232987636649,88.7723072776438
4376,88.7723072776438,7,2.3861262976567046,91.19709857984203
4377,91.19709857984203,10,2.5692250661963505,93.82295220632763
4378,93.82295220632763,9,2.916438272910056,95.56607006810805
4379,95.56607006810805,8,3.4391850293721493,81.07154778849987
4380,81.07154778849987,9,3.8850203213560164,78.41142660008981
4381,78.41142660008981,9,4.057785100421919,72.24396359632848
4382,72.24396359632848,10,4.115780613723038,65.08772600181456
4383,65.08772600181456,10,4.348405771106104,57.66239079298116
4384,57.66239079298116,10,4.468382356992349,51.59379519430226
4385,51.59379519430226,10,4.507068542197385,40.320192847117305
4386,40.320192847117305,10,4.800753306233977,41.11748082692867
4387,41.11748082692867,9,5.05507837159611,49.68643501189246
4388,49.68643501189246,9,4.537328409404449,48.96400411639969
4389,48.96400411639969,8,4.280687026236321,46.70984319049868
4390,46.70984319049868,9,4.552712537431684,39.831389904073205
4391,39.831389904073205,8,4.449099717297285,41.70062358939643
4392,41.70062358939643,8,4.322506444056175,38.38343208681949
4393,38.38343208681949,7,3.9948573208722324,40.72694711936193
4394,40.72694711936193,8,4.221667175873231,33.240052323332726
4395,33.240052323332726,9,4.474127950248597,43.611675317202625
4396,43.611675317202625,9,4.3256021695389295,44.16440032224192
4397,44.16440032224192,10,4.639528329521877,49.320314995369166
4398,49.320314995369166,10,4.522646563392699,41.185859134519006
4399,41.185859134519006,10,4.5583067687379355,47.26475326489246
4400,47.26475326489246,10,4.60327622727724,49.52541647567422
4401,49.52541647567422,10,4.71657659587567,52.10201342085947
4402,52.10201342085947,9,4.416644189425248,45.68221059063617
4403,45.68221059063617,9,4.30960496768288,35.1948092429414
4404,35.1948092429414,10,4.864721367825821,38.87061092652243
4405,38.87061092652243,10,5.343358634021055,27.692409728772443
4406,27.692409728772443,10,5.1476452019084835,27.282251318784017
4407,27.282251318784017,9,4.640543714082318,27.17263373081514
4408,27.17263373081514,10,4.695827152635224,26.618040064946612
4409,26.618040064946612,9,4.777711933846366,28.417628479873517
4410,28.417628479873517,9,4.853097692568209,36.14361544646238
4411,36.14361544646238,10,4.9103118464010915,34.87680626128278
4412,34.87680626128278,10,4.921809775934546,30.89863342305221
4413,30.89863342305221,10,4.959915410494112,25.26925970246261
4414,25.26925970246261,9,5.40926991659039,26.85638741103615
4415,26.85638741103615,10,5.1321175368374545,36.25947148876425
4416,36.25947148876425,10,4.759638924705861,30.2090039345789
4417,30.2090039345789,9,4.359575252467213,34.961660454634774
4418,34.961660454634774,8,4.350722127327889,32.25056449139785
4419,32.25056449139785,8,4.223424758655041,26.53423652258322
4420,26.53423652258322,10,4.408446010052334,32.788671236956205
4421,32.788671236956205,9,4.213566751654449,34.308741401799125
4422,34.308741401799125,8,3.8626467875034667,41.773805505882876
4423,41.773805505882876,8,4.019327412583075,31.382694068093734
4424,31.382694068093734,8,3.934282112542267,29.234467236113325
4425,29.234467236113325,7,3.9563893585217533,41.53347101346555
4426,41.53347101346555,7,3.709469114738942,48.03064641646776
4427,48.03064641646776,8,3.545817845053438,47.3292476579006
4428,47.3292476579006,9,3.9519872063432047,37.31631011784322
4429,37.31631011784322,8,4.067674457869611,45.64754857626358
4430,45.64754857626358,9,3.955699188391951,50.17382873082534
4431,50.17382873082534,9,4.2642071718796295,48.355581861991254
4432,48.355581861991254,9,4.021999723951337,53.2806267008997
4433,53.2806267008997,10,4.361033774083728,57.99188513582755
4434,57.99188513582755,10,4.562286400590065,58.89118338112143
4435,58.89118338112143,9,4.736473223588109,57.588708827876644
4436,57.588708827876644,9,4.566095729348535,48.46136972412468
4437,48.46136972412468,9,4.453249563842128,51.00531953771857
4438,51.00531953771857,8,4.789328772010082,43.78397401724166
4439,43.78397401724166,7,4.663266041486954,40.93981038082017
4440,40.93981038082017,6,4.209932826621747,43.058192085572536
4441,43.058192085572536,5,4.000351948416641,41.091007311720524
4442,41.091007311720524,5,3.848215565345878,42.02302208800537
4443,42.02302208800537,4,3.2113185249664316,47.18705816198052
4444,47.18705816198052,5,3.355089368696901,43.64637761857503
4445,43.64637761857503,4,3.204298060313793,36.83966074901034
4446,36.83966074901034,5,3.4791320103881884,50.68033782592836
4447,50.68033782592836,4,3.2994936591254813,53.56028274809265
4448,53.56028274809265,5,2.9713361789755424,60.352677816336865
4449,60.352677816336865,4,2.781742403297553,61.65562842288878
4450,61.65562842288878,4,2.5522716588392282,64.21560943907359
4451,64.21560943907359,5,2.5825670827019755,72.82789383842729
4452,72.82789383842729,4,2.5445632292090616,69.74392849766457
4453,69.74392849766457,5,2.3255737618972883,76.90089393076126
4454,76.90089393076126,4,2.2561753505273634,74.40483212969538
4455,74.40483212969538,3,2.253704724766363,80.54452633958707
4456,80.54452633958707,2,2.1069971975589596,78.60670678747216
4457,78.60670678747216,2,1.9484159642872745,87.22640690180401
4458,87.22640690180401,3,1.7302263376685723,83.00427739881403
4459,83.00427739881403,2,1.7716261048681807,77.38021039306615
4460,77.38021039306615,1,1.605066684755848,83.89776971773364
4461,83.89776971773364,1,1.3738926282281974,79.38908207396742
4462,79.38908207396742,2,1.7979880440932041,83.5450729559877
4463,83.5450729559877,3,1.6732995694935622,89.92396659147583
4464,89.92396659147583,4,1.697939985028572,89.80994452576758
4465,89.80994452576758,4,2.1710410955806054,91.09033054936184
4466,91.09033054936184,5,2.1185656731040106,81.01778449627089
4467,81.01778449627089,5,2.703205608457384,93.32448184035904
4468,93.32448184035904,5,2.704089966369089,91.02028022678734
4469,91.02028022678734,4,2.6872906126126446,91.8304979245714
4470,91.8304979245714,5,2.4853980451782043,83.18894705426723
4471,83.18894705426723,4,1.9929736208064512,77.75024979645924
4472,77.75024979645924,4,1.9270378324693036,70.87323964542547
4473,70.87323964542547,3,1.8775780269225877,70.01433563675404
4474,70.01433563675404,2,1.3305481325046866,63.90997484733331
4475,63.90997484733331,3,1.490867993012007,64.19005580007673
4476,64.19005580007673,4,1.5629000614567337,64.62237684005949
4477,64.62237684005949,4,1.908073422556989,66.34864731131044
4478,66.34864731131044,3,1.6750115682679434,67.83392184011677
4479,67.83392184011677,2,1.5138292716902226,72.57084756173847
4480,72.57084756173847,1,1.1997165148872244,71.8481684739455
4481,71.8481684739455,1,0.8753205650363164,76.92937191559527
4482,76.92937191559527,2,0.7041658728353328,81.58158431479653
4483,81.58158431479653,1,0.7614618063428629,77.88293326288066
4484,77.88293326288066,1,0.990602706170898,77.28047037893779
4485,77.28047037893779,1,1.0413279888490379,77.88267259681069
4486,77.88267259681069,1,0.9246890517759628,82.67969894735714
4487,82.67969894735714,1,0.9222927948654587,83.07541370235396
4488,83.07541370235396,2,1.0750503236123614,85.7562309386497
4489,85.7562309386497,2,1.306968641333246,85.15435043893926
4490,85.15435043893926,2,1.3698261319073026,85.95820836228673
4491,85.95820836228673,1,1.5307038997675355,90.93880814400897
4492,90.93880814400897,1,1.1208323635534967,88.15496620878314
4493,88.15496620878314,1,0.9889991964051019,84.51390694769246
4494,84.51390694769246,2,0.8740950447449337,84.67566668085033
4495,84.67566668085033,3,0.8803119737051318,82.56113483716103
4496,82.56113483716103,3,0.8963712587645495,77.7230277264965
4497,77.7230277264965,2,1.1027517983042607,76.84914797020788
4498,76.84914797020788,3,0.7266783773012888,73.76678098885284
4499,73.76678098885284,4,1.229650411805395,77.10083557753482
4500,77.10083557753482,5,1.6120042832176595,73.37605577912538
4501,73.37605577912538,6,2.0661460388062953,73.12521923256323
4502,73.12521923256323,7,2.6234768001841804,66.52171182916516
4503,66.52171182916516,7,2.901666931151881,63.04825372397208
4504,63.04825372397208,6,3.2619877301249742,65.45446091539907
4505,65.45446091539907,5,3.3095861839981566,71.89992568709336
4506,71.89992568709336,6,3.1123833699826786,63.37414514045346
4507,63.37414514045346,6,3.190063147289541,61.870776898833064
4508,61.870776898833064,7,3.3313048305488504,60.120785448605304
4509,60.120785448605304,7,3.278795671783261,47.17987794386854
4510,47.17987794386854,8,3.1632306408161837,48.77587039043267
4511,48.77587039043267,9,3.1417017553066198,40.40507484352987
4512,40.40507484352987,10,3.3800654188526,44.560729795460674
4513,44.560729795460674,10,3.691999678965308,50.77973953872915
4514,50.77973953872915,9,3.8550240169352894,45.436045674658054
4515,45.436045674658054,8,3.780321052804426,46.07964848745417
4516,46.07964848745417,8,3.85864101202503,38.55447735188428
4517,38.55447735188428,7,3.9557284601162044,40.96274563925906
4518,40.96274563925906,6,4.057362917617444,40.5187371656996
4519,40.5187371656996,5,3.3564966149463102,34.92558241531304
4520,34.92558241531304,4,2.8899561114356898,31.973751366789056
4521,31.973751366789056,3,2.529140555145487,33.05886728244774
4522,33.05886728244774,3,2.2753672153983797,37.48757030816613
4523,37.48757030816613,2,2.0438280518745358,44.25330103684359
4524,44.25330103684359,2,1.8383506272235048,46.29708680376856
4525,46.29708680376856,3,1.890713098703832,52.35071943007597
4526,52.35071943007597,3,1.663055923670318,53.55324654841423
4527,53.55324654841423,4,2.003650704391852,58.54187949760529
4528,58.54187949760529,4,2.3157854314564434,66.28927906615576
4529,66.28927906615576,3,1.8331375014993305,69.53054380869413
4530,69.53054380869413,4,1.9923413370411798,72.42476713288009
4531,72.42476713288009,4,1.8056623772553082,71.04878658492245
4532,71.04878658492245,5,1.9221680453370917,73.49100108965092
4533,73.49100108965092,6,2.1983915037357193,69.06725165631903
4534,69.06725165631903,7,2.1701424521751087,65.71714681697912
4535,65.71714681697912,7,2.531774040191025,55.54471628053074
4536,55.54471628053074,8,2.6327194200496105,58.44503620075075
4537,58.44503620075075,9,3.1555521497729364,58.18003138828376
4538,58.18003138828376,10,3.9538614139269606,55.70750518605574
4539,55.70750518605574,9,4.039179777899615,51.13835590461993
4540,51.13835590461993,8,3.8889036173495666,55.84152476900452
4541,55.84152476900452,7,3.4712690776895285,53.643292379301776
4542,53.643292379301776,7,3.633666498960705,50.24633060736626
4543,50.24633060736626,7,3.55272289891883,47.144294761722534
4544,47.144294761722534,7,3.473533105394129,41.789225968188376
4545,41.789225968188376,8,3.662362765318753,29.732237918639875
4546,29.732237918639875,9,4.151346449543061,26.265789600282467
4547,26.265789600282467,8,4.32981786269719,34.80768673936925
4548,34.80768673936925,7,4.327754453645059,36.93574599952142
4549,36.93574599952142,7,4.445772001742487,42.78159171087935
4550,42.78159171087935,6,3.7332212492243277,39.09000394341858
4551,39.09000394341858,7,3.358483331835943,39.27589278660068
4552,39.27589278660068,6,3.2909251820396066,37.666953562431026
4553,37.666953562431026,6,3.382669150298065,31.00283694285494
4554,31.00283694285494,5,3.164164430176314,31.29816323726104
4555,31.29816323726104,4,3.059803577280503,35.443892935702046
4556,35.443892935702046,4,2.5484684771762667,45.4840543431635
4557,45.4840543431635,3,2.03469401214117,51.85047719213065
4558,51.85047719213065,2,1.548577162820212,58.872671237586715
4559,58.872671237586715,5,1.7300097062004545,54.302564662943226
4560,54.302564662943226,6,2.05142123311088,56.749873527410344
4561,56.749873527410344,7,2.2977556875298117,56.60820873497833
4562,56.60820873497833,7,2.7186039964942736,63.16615370189982
4563,63.16615370189982,8,2.5477718314889533,65.365984162415
4564,65.365984162415,7,2.6893404178919766,63.18025424021128
4565,63.18025424021128,8,3.1301669131987793,71.02703346358433
4566,71.02703346358433,7,3.2000028519448045,77.88032526663251
4567,77.88032526663251,8,3.7417575362313915,64.010292915372
4568,64.010292915372,9,3.7298146804751386,63.71251876416345
4569,63.71251876416345,10,4.051378197578265,61.0165247401391
4570,61.0165247401391,10,4.101162996799639,60.15399189560545
4571,60.15399189560545,10,4.10044272520741,52.127922038683224
4572,52.127922038683224,10,4.207698691092164,58.88257608682591
4573,58.88257608682591,9,4.444130850603917,50.67381526529402
4574,50.67381526529402,10,4.254063643441225,56.53323556794863
4575,56.53323556794863,10,4.805602203928838,45.614776360036146
4576,45.614776360036146,10,4.847835018627273,46.15540919035016
4577,46.15540919035016,10,4.7100437413897405,41.562792988465034
4578,41.562792988465034,9,4.956233291811398,34.77675633868186
4579,34.77675633868186,9,4.775840431466444,39.522474208096504
4580,39.522474208096504,9,5.00256224179359,35.613284387527294
4581,35.613284387527294,10,5.253930154033297,45.025971010409634
4582,45.025971010409634,10,5.041180995505699,40.120008401342226
4583,40.120008401342226,10,4.786505840271514,38.546005145241516
4584,38.546005145241516,9,4.892069242498766,39.15145521908804
4585,39.15145521908804,8,4.42276862268584,41.048934917195396
4586,41.048934917195396,9,4.275062936203745,48.35716900924243
4587,48.35716900924243,8,3.9118861813150674,46.1042619941789
4588,46.1042619941789,8,3.9665013304691525,51.03460869520493
4589,51.03460869520493,9,3.7480575438560435,49.197596518444875
4590,49.197596518444875,8,3.9288916514067687,49.78593312146493
4591,49.78593312146493,9,3.7441176733728865,50.09394438634952
4592,50.09394438634952,9,3.8164998750280343,53.461902491855135
4593,53.461902491855135,9,3.965450442090505,59.656743344030964
4594,59.656743344030964,8,3.777408897771219,54.2635167331601
4595,54.2635167331601,8,3.923826090548081,57.73483566403056
4596,57.73483566403056,7,3.9533826145998887,53.44242786735516
4597,53.44242786735516,8,3.9272415341019036,52.681614322930635
4598,52.681614322930635,9,4.101752461596109,56.31588389430698
4599,56.31588389430698,8,3.869619405674632,48.71162660525242
4600,48.71162660525242,9,3.9547791622856208,46.58077643547569
4601,46.58077643547569,9,3.9997681974622425,47.260770655699844
4602,47.260770655699844,10,4.2120481384932935,52.57158282240068
4603,52.57158282240068,10,4.446329146721631,54.73490584278496
4604,54.73490584278496,9,4.645498178096078,58.96348573095388
4605,58.96348573095388,10,5.175122379526148,49.22894400716851
4606,49.22894400716851,9,5.171911509381416,42.32529191418063
4607,42.32529191418063,9,5.043811387115345,49.56216736303695
4608,49.56216736303695,10,4.824475306520716,50.945760860956604
4609,50.945760860956604,10,4.643360675629135,52.40084561492866
4610,52.40084561492866,9,4.343323710392662,49.808696256176354
4611,49.808696256176354,10,4.621132029674991,48.27070023412826
4612,48.27070023412826,9,4.653570342247126,55.15913963635549
4613,55.15913963635549,9,4.807880357870981,58.79845783018829
4614,58.79845783018829,8,4.454731207211049,61.10034132627207
4615,61.10034132627207,8,4.56604338671043,63.13894769192896
4616,63.13894769192896,8,4.4712269978200485,51.89415055312521
4617,51.89415055312521,8,4.8196371818583,50.748720380926436
4618,50.748720380926436,7,4.836657307338944,50.20818980316481
4619,50.20818980316481,8,4.6317548521458844,49.973161671605475
4620,49.973161671605475,8,4.184317148449541,53.52811442123078
4621,53.52811442123078,8,4.069273481382717,55.917424776341484
4622,55.917424776341484,9,3.850977724121003,63.137483814194276
4623,63.137483814194276,8,3.718062328425045,63.36109750843756
4624,63.36109750843756,9,3.832730239925015,66.63352499943758
4625,66.63352499943758,9,3.7924815144791344,65.0559833292204
4626,65.0559833292204,10,4.053465000795449,71.8566153900271
