experiment,active_users,step,eMBB_prediction,URLLC_prediction,mMTC_prediction,eMBB_pressure,URLLC_pressure,mMTC_pressure,eMBB_PRBs,URLLC_PRBs,mMTC_PRBs
4UE,4,178,7.4967623,1.5623496,571.4388,0.28774282749999996,0.4905874,0.7122558571428571,25,44,31
4UE,4,179,7.478447,1.545642,574.9362,0.289116475,0.48641049999999997,0.7160030714285713,25,43,32
4UE,4,180,7.0713367,1.4930825,576.47144,0.3196497475000001,0.47327062500000006,0.7176479714285715,26,43,31
4UE,4,181,6.8939548,1.3390198,584.03253,0.33295338999999996,0.43475495,0.7257491392857143,26,42,32
4UE,4,182,7.4960423,1.6418955,590.7925,0.2877968275,0.510473875,0.7329919642857143,25,44,31
4UE,4,183,7.0109653,1.7454917,595.23413,0.32417760250000005,0.536372925,0.7377508535714287,26,43,31
4UE,4,184,6.9803224,1.6984565,593.59784,0.32647581999999997,0.524614125,0.7359976857142857,26,43,31
4UE,4,185,7.0423584,1.8170168,589.06604,0.32182311999999996,0.5542541999999999,0.7311421857142858,26,43,31
4UE,4,186,7.0894685,1.8099492,592.2434,0.3182898625,0.5524873,0.7345465,26,43,31
4UE,4,187,6.9509287,1.8091606,594.186,0.32868034749999997,0.55229015,0.7366278571428572,26,43,31
4UE,4,188,6.7904167,1.8617733,589.056,0.3407187475000001,0.565443325,0.7311314285714287,26,43,31
4UE,4,189,6.7820916,1.7889044,581.4044,0.34134313000000005,0.5472261,0.7229332857142857,26,43,31
4UE,4,190,6.9641314,2.0683591,580.2949,0.32769014500000004,0.617089775,0.7217445357142857,25,45,30
4UE,4,191,6.563876,1.9844835,578.3065,0.3577093,0.596120875,0.7196141071428571,26,44,30
4UE,4,192,6.368268,2.0625677,583.701,0.3723799000000001,0.6156419249999999,0.7253939285714286,26,44,30
4UE,4,193,6.0580826,2.1081724,588.3577,0.39564380499999996,0.6270431,0.7303832499999999,26,44,30
4UE,4,194,6.4672246,2.133608,593.36804,0.36495815499999995,0.633402,0.7357514714285714,26,44,30
4UE,4,195,6.453658,2.0707138,594.0719,0.36597565,0.61767845,0.7365056071428572,26,44,30
4UE,4,196,6.7257733,2.0284035,592.0348,0.34556700250000005,0.607100875,0.7343230000000001,26,44,30
4UE,4,197,6.776314,2.0491397,588.75354,0.34177645,0.612284925,0.7308073642857142,26,44,30
4UE,4,198,6.647826,2.0290697,586.3488,0.35141305,0.607267425,0.7282308571428572,26,44,30
4UE,4,199,6.5017204,2.0500963,589.8059,0.36237097000000007,0.612524075,0.7319348928571429,26,44,30
4UE,4,200,6.4290156,2.0322711,585.30493,0.36782382999999996,0.608067775,0.727112425,26,44,30
4UE,4,201,6.0575967,2.0663192,580.2629,0.39568024749999997,0.6165798,0.7217102499999999,26,44,30
4UE,4,202,5.838233,2.0259566,577.7888,0.4121325250000001,0.60648915,0.7190594285714286,27,43,30
4UE,4,203,5.7279353,2.1007206,577.8154,0.42040485250000004,0.6251801499999999,0.7190879285714286,27,43,30
4UE,4,204,5.9158635,2.1526055,579.3683,0.40631023749999995,0.638151375,0.7207517499999999,26,44,30
4UE,4,205,6.0040736,2.0455804,585.2619,0.3996944800000001,0.6113951,0.7270663214285714,26,44,30
4UE,4,206,6.1827555,2.0204158,592.6965,0.38629333749999994,0.60510395,0.7350319642857143,26,44,30
4UE,4,207,5.934186,1.7473453,594.45374,0.40493605,0.536836325,0.7369147214285715,27,42,31
4UE,4,208,6.2673235,1.6757114,585.42633,0.3799507375000001,0.51892785,0.7272424964285714,27,42,31
6UE,6,0,5.257086,1.8882247,586.3532,0.50571855,0.6220561750000001,0.7782355714285715,27,43,30
6UE,6,1,4.9512334,1.95473,599.0509,0.528657495,0.6386825,0.79184025,28,42,30
6UE,6,2,5.442339,1.957225,601.1483,0.4918245750000001,0.6393062500000001,0.7940874642857142,27,43,30
6UE,6,3,5.883026,2.0146835,610.83075,0.45877305,0.653670875,0.8044615178571428,27,43,30
6UE,6,4,5.69672,1.9483875,615.7318,0.472746,0.637096875,0.809712642857143,27,43,30
6UE,6,5,5.8843718,1.9141423,625.4482,0.45867211500000005,0.628535575,0.8201230714285715,27,43,30
6UE,6,6,5.7196617,1.9491869,617.48987,0.4710253725000001,0.637296725,0.8115962892857144,27,43,30
6UE,6,7,6.1831136,2.0208237,608.34674,0.4362664799999999,0.655205925,0.8018000785714285,26,44,30
6UE,6,8,6.1579485,2.141915,624.5239,0.4381538625,0.68547875,0.81913275,26,44,30
6UE,6,9,5.5735493,2.1392977,624.57166,0.48198380249999995,0.6848244250000001,0.8191839214285714,27,43,30
6UE,6,10,5.659895,1.9330053,624.65155,0.475507875,0.633251325,0.8192695178571429,27,43,30
6UE,6,11,5.159828,1.9106253,614.4996,0.5130129,0.627656325,0.8083924285714286,27,43,30
6UE,6,12,4.883089,1.8997515,589.30554,0.5337683249999999,0.6249378750000001,0.7813987928571429,28,42,30
6UE,6,13,4.6107125,1.9970688,569.74146,0.5541965624999999,0.6492672,0.7604372785714286,28,43,29
6UE,6,14,4.9084425,1.9938775,525.279,0.5318668125,0.648469375,0.7127989285714286,28,43,29
6UE,6,15,5.2275634,1.8487897,514.9121,0.507932745,0.612197425,0.7016915357142858,28,43,29
6UE,6,16,4.914079,1.7968103,559.72107,0.531444075,0.599202575,0.7497011464285716,28,42,30
6UE,6,17,4.818765,1.9075747,614.8107,0.5385926249999999,0.626893675,0.80872575,28,42,30
6UE,6,18,4.5009975,1.9368137,624.0145,0.5624251875,0.634203425,0.8185869642857143,28,42,30
6UE,6,19,4.9564614,1.8924178,619.18475,0.5282653949999999,0.62310445,0.8134122321428572,28,42,30
6UE,6,20,5.235904,1.8660237,601.4082,0.5073072,0.616505925,0.7943659285714286,27,43,30
6UE,6,21,4.887203,1.9269863,611.3289,0.533459775,0.6317465750000001,0.80499525,28,42,30
6UE,6,22,4.512812,1.905999,609.55536,0.5615391,0.62649975,0.8030950285714286,28,42,30
6UE,6,23,5.766922,1.9273093,596.6277,0.46748085000000006,0.631827325,0.7892439642857143,27,43,30
6UE,6,24,5.6340394,1.9317969,521.83496,0.477447045,0.6329492250000001,0.7091088857142858,27,44,29
6UE,6,25,5.2434654,2.0176787,522.77423,0.506740095,0.654419675,0.7101152464285715,28,43,29
6UE,6,26,4.792877,1.8610831,490.4498,0.540534225,0.615270775,0.6754819285714286,28,43,29
6UE,6,27,4.3334613,1.8509583,564.6177,0.5749904025,0.612739575,0.7549475357142857,28,43,29
6UE,6,28,4.4698405,1.8456492,561.05554,0.5647619625,0.6114123,0.7511309357142857,28,43,29
6UE,6,29,4.0595317,1.9071046,600.6918,0.5955351225000001,0.62677615,0.7935983571428571,28,43,29
6UE,6,30,3.9357421,1.955323,617.77765,0.6048193425,0.63883075,0.811904625,28,43,29
6UE,6,31,4.0338473,1.9436818,620.3685,0.5974614525,0.63592045,0.8146805357142858,28,42,30
6UE,6,32,4.201174,1.9359876,621.71576,0.5849119500000001,0.6339969000000001,0.8161240285714287,28,42,30
6UE,6,33,4.435572,1.9248449,614.407,0.5673321,0.631211225,0.8082932142857143,28,42,30
6UE,6,34,5.611644,1.9258556,589.8762,0.4791267,0.6314639000000001,0.7820102142857144,27,43,30
6UE,6,35,5.802496,1.9741881,582.78503,0.4648128,0.643547025,0.7744125321428571,27,43,30
6UE,6,36,6.3232784,2.0381727,599.1742,0.4257541199999999,0.659543175,0.7919723571428572,26,44,30
6UE,6,37,5.870582,2.04238,605.51013,0.45970635000000004,0.660595,0.7987608535714287,27,43,30
6UE,6,38,5.66462,1.9895089,606.3491,0.4751535,0.6473772250000001,0.79965975,27,43,30
6UE,6,39,5.771101,1.945154,614.29407,0.4671674250000001,0.6362885,0.8081722178571429,27,43,30
6UE,6,40,5.5508876,1.9970204,593.88434,0.4836834299999999,0.6492551000000001,0.7863046499999999,27,43,30
6UE,6,41,5.5918283,1.9169114,612.21497,0.48061287750000004,0.62922785,0.8059446107142857,27,43,30
6UE,6,42,5.6009045,1.8853288,586.893,0.47993216250000004,0.6213322,0.7788139285714286,27,43,30
6UE,6,43,5.209393,2.0359206,582.81036,0.509295525,0.65898015,0.7744396714285714,27,44,29
6UE,6,44,4.783977,1.9394133,617.59186,0.541201725,0.634853325,0.8117055642857143,28,42,30
6UE,6,45,4.7555985,1.9412216,576.7858,0.5433301125,0.6353054,0.7679847857142857,28,43,29
6UE,6,46,4.4048014,1.9213015,599.91156,0.569639895,0.6303253750000001,0.7927623857142858,28,42,30
6UE,6,47,4.934362,1.9629645,600.1092,0.5299228500000001,0.640741125,0.7929741428571428,28,42,30
6UE,6,48,4.9624267,1.801129,550.6102,0.5278179975,0.60028225,0.7399395,28,43,29
6UE,6,49,4.814615,1.8887964,569.2571,0.538903875,0.6221991,0.7599183214285715,28,43,29
6UE,6,50,4.8827043,1.8144065,525.17084,0.5337971775,0.603601625,0.7126830428571429,28,43,29
6UE,6,51,4.5262074,1.9825592,539.8941,0.560534445,0.6456398,0.7284579642857143,28,43,29
6UE,6,52,4.243342,1.9503493,585.79285,0.58174935,0.637587325,0.7776351964285715,28,43,29
6UE,6,53,4.5692296,1.954918,606.439,0.55730778,0.6387295000000001,0.7997560714285714,28,42,30
6UE,6,54,3.971031,1.8903328,607.6825,0.6021726749999999,0.6225832,0.801088392857143,28,43,29
6UE,6,55,4.1843553,1.9289964,625.57587,0.5861733525,0.6322491,0.8202598607142858,28,42,30
6UE,6,56,3.9948664,1.9447694,613.163,0.60038502,0.6361923500000001,0.8069603571428572,28,43,29
6UE,6,57,4.2120166,2.0433364,600.9481,0.584098755,0.6608341,0.7938729642857142,28,43,29
6UE,6,58,5.5053387,2.0673082,581.9105,0.4870995975,0.66682705,0.7734755357142856,27,44,29
6UE,6,59,5.49325,2.0821116,571.94653,0.4880062500000001,0.6705279000000001,0.7627998535714287,27,44,29
6UE,6,60,5.46419,2.0674474,609.8595,0.49018575,0.66686185,0.8034208928571429,27,43,30
6UE,6,61,5.3670297,2.147745,614.54535,0.4974727725,0.68693625,0.8084414464285715,27,43,30
6UE,6,62,4.7703524,2.0252821,594.028,0.54222357,0.656320525,0.7864585714285715,28,43,29
6UE,6,63,4.4698863,2.1414728,601.09106,0.5647585275,0.6853682,0.7940261357142857,28,43,29
6UE,6,64,4.715411,1.9492346,624.1822,0.5463441750000001,0.63730865,0.8187666428571428,28,42,30
6UE,6,65,5.3071384,1.8468889,608.5766,0.50196462,0.611722225,0.8020463571428571,27,43,30
6UE,6,66,5.603551,1.8080916,588.20166,0.47973367499999997,0.6020229,0.7802160642857142,27,43,30
6UE,6,67,5.1719584,1.806222,602.6363,0.5121031199999999,0.6015555,0.7956817500000001,28,42,30
6UE,6,68,6.079313,1.886284,612.4878,0.444051525,0.6215710000000001,0.8062369285714286,27,43,30
6UE,6,69,5.8506613,1.8711739,606.8424,0.46120040250000005,0.617793475,0.8001882857142858,27,43,30
6UE,6,70,4.6735272,1.827139,590.7709,0.5494854600000001,0.60678475,0.7829688214285714,28,42,30
6UE,6,71,4.8062696,1.8143468,599.68896,0.53952978,0.6035867,0.7925238857142857,28,42,30
6UE,6,72,5.524185,1.690947,595.76654,0.48568612499999997,0.57273675,0.7883212928571428,27,43,30
6UE,6,73,5.363804,1.5573981,595.7285,0.49771470000000007,0.539349525,0.7882805357142858,28,42,30
6UE,6,74,4.9521103,1.5716205,617.24915,0.5285917275,0.542905125,0.811338375,28,42,30
6UE,6,75,5.0716443,1.5408646,604.3393,0.5196266775,0.53521615,0.7975063928571429,28,42,30
6UE,6,76,4.651866,1.6660942,616.2781,0.55111005,0.56652355,0.8102979642857143,28,42,30
6UE,6,77,5.0604596,1.6094695,607.30035,0.52046553,0.552367375,0.8006789464285714,28,42,30
6UE,6,78,4.8823977,1.4575267,589.35974,0.5338201724999999,0.514381675,0.7814568642857143,28,42,30
6UE,6,79,4.9900827,1.6334919,629.2389,0.5257437975,0.558372975,0.8241845357142856,28,42,30
6UE,6,80,4.873522,1.6555128,614.0428,0.53448585,0.5638782,0.8079030000000001,28,42,30
6UE,6,81,4.4252353,1.7815665,603.51434,0.5681073525,0.595391625,0.7966225071428571,28,42,30
6UE,6,82,4.524657,1.7966802,563.3358,0.5606507249999999,0.59917005,0.7535740714285714,28,43,29
6UE,6,83,4.8665543,1.7610172,591.4557,0.5350084275,0.5902543,0.7837025357142857,28,42,30
6UE,6,84,4.891014,1.80959,614.07544,0.53317395,0.6023975,0.8079379714285714,28,42,30
6UE,6,85,4.6024213,1.6752661,597.88416,0.5548184025,0.568816525,0.7905901714285715,28,42,30
6UE,6,86,4.3148417,1.7640634,555.24286,0.5763868725000001,0.59101585,0.7449030642857143,28,43,29
6UE,6,87,4.2526,1.7356367,515.6379,0.581055,0.5839091750000001,0.7024691785714285,29,42,29
6UE,6,88,4.3568387,1.7492412,561.04047,0.5732370975000001,0.5873103,0.7511147892857143,28,43,29
6UE,6,89,4.398999,1.7356539,566.5822,0.570075075,0.583913475,0.7570523571428571,28,42,30
6UE,6,90,4.4213886,1.7958112,595.0747,0.568395855,0.5989528,0.7875800357142857,28,42,30
6UE,6,91,4.1912484,1.6568459,620.79126,0.5856563699999999,0.564211475,0.8151334928571429,28,42,30
6UE,6,92,4.5256653,1.528903,611.90326,0.5605751025,0.5322257499999999,0.8056106357142858,28,42,30
6UE,6,93,4.6090846,1.594316,545.8027,0.554318655,0.548579,0.7347886071428571,29,41,30
6UE,6,94,4.2647443,1.4031516,522.4778,0.5801441774999999,0.5007879,0.709797642857143,29,41,30
6UE,6,95,4.2292747,1.4468106,549.5642,0.5828043974999999,0.51170265,0.7388187857142857,29,41,30
6UE,6,96,5.3320613,1.4759864,596.16144,0.5000954025,0.5189966,0.7887444,28,41,31
6UE,6,97,5.7036834,1.5679243,602.1814,0.472223745,0.541981075,0.7951943571428571,27,42,31
6UE,6,98,5.9385796,1.495745,618.48206,0.45460652999999995,0.52393625,0.81265935,27,42,31
6UE,6,99,5.604534,1.636491,602.52856,0.47965995000000006,0.55912275,0.7955663142857143,27,43,30
6UE,6,100,5.7414317,1.5541695,595.6279,0.4693926225,0.538542375,0.78817275,27,42,31
6UE,6,101,5.6883316,1.6207687,625.0992,0.4733751300000001,0.555192175,0.8197491428571428,27,42,31
6UE,6,102,5.3754396,1.440027,623.6253,0.49684202999999993,0.51000675,0.8181699642857143,28,41,31
6UE,6,103,5.4912047,1.8011436,617.7464,0.48815964750000007,0.6002859,0.8118711428571429,27,43,30
6UE,6,104,5.530089,2.0367956,626.0044,0.485243325,0.6591989,0.8207190000000001,27,43,30
6UE,6,105,5.223358,1.7600592,639.41724,0.50824815,0.5900148,0.8350898999999999,27,43,30
6UE,6,106,4.8174977,2.1774247,625.98895,0.5386876725,0.694356175,0.8207024464285715,27,44,29
6UE,6,107,4.961024,2.1504316,593.8758,0.5279231999999999,0.6876079,0.7862955000000001,27,44,29
6UE,6,108,5.1598525,1.8038008,607.6907,0.5130110625,0.6009502,0.8010971785714286,28,42,30
6UE,6,109,5.5828276,1.8073936,589.0933,0.48128793000000003,0.6018484,0.7811713928571429,27,43,30
6UE,6,110,5.003824,1.7585597,589.8586,0.5247132,0.5896399250000001,0.7819913571428573,28,42,30
6UE,6,111,4.8229313,1.9215382,595.50024,0.5382801525,0.63038455,0.7880359714285714,28,42,30
6UE,6,112,4.7307253,1.9480388,618.52606,0.5451956025000001,0.6370097,0.8127064928571429,28,42,30
6UE,6,113,4.9088454,2.022358,620.26776,0.531836595,0.6555895,0.8145726,27,43,30
6UE,6,114,5.460894,2.0099525,619.92267,0.4904329500000001,0.652488125,0.8142028607142858,27,43,30
6UE,6,115,5.192918,1.8489432,606.83563,0.51053115,0.6122358,0.8001810321428572,27,43,30
6UE,6,116,5.487977,1.8193614,620.29315,0.488401725,0.60484035,0.8145998035714285,27,43,30
6UE,6,117,5.617887,1.6586609,603.5115,0.478658475,0.564665225,0.7966194642857143,27,43,30
6UE,6,118,4.9390783,1.3747014,584.0733,0.5295691275,0.49367534999999996,0.7757928214285715,28,41,31
6UE,6,119,4.6920037,1.4299623,585.7611,0.5480997224999999,0.5074905749999999,0.7776011785714286,29,41,30
6UE,6,120,5.820065,1.8372895,602.48663,0.463495125,0.609322375,0.7955213892857144,27,43,30
6UE,6,121,5.853844,1.6292404,613.93225,0.46096170000000003,0.5573101,0.8077845535714285,27,42,31
6UE,6,122,6.2562284,1.5372503,598.4057,0.43078287000000004,0.5343125750000001,0.7911489642857144,27,42,31
6UE,6,123,6.1451664,1.4801437,616.714,0.43911252,0.520035925,0.8107650000000001,27,42,31
6UE,6,124,5.994556,1.6602321,629.56555,0.4504083,0.565058025,0.8245345178571429,27,42,31
6UE,6,125,5.9191027,1.7248622,622.35065,0.4560672975000001,0.58121555,0.8168042678571429,27,42,31
6UE,6,126,6.027028,1.794004,605.041,0.4479729,0.598501,0.7982582142857143,27,43,30
6UE,6,127,6.371934,1.784182,601.0097,0.42210495000000003,0.5960455,0.7939389642857142,27,43,30
6UE,6,128,6.739933,1.8827312,610.8465,0.39450502499999995,0.6206828,0.8044783928571428,26,43,31
6UE,6,129,6.483377,1.6582696,603.3576,0.413746725,0.5645673999999999,0.7964545714285716,27,42,31
6UE,6,130,6.614156,1.6533545,590.0222,0.4039383,0.563338625,0.7821666428571429,27,42,31
6UE,6,131,6.8714695,1.8317364,607.9662,0.38463978749999994,0.6079341,0.8013923571428572,26,43,31
6UE,6,132,6.7969646,1.8425323,605.4054,0.390227655,0.610633075,0.7986486428571429,26,43,31
6UE,6,133,6.955169,1.6799084,593.5767,0.378362325,0.5699771,0.7859750357142857,26,43,31
6UE,6,134,7.1294756,1.9193796,598.4048,0.36528932999999997,0.6298449,0.7911480000000001,26,43,31
6UE,6,135,6.942137,1.8198493,589.6516,0.379339725,0.604962325,0.7817695714285715,26,43,31
6UE,6,136,6.9807687,1.5269208,600.25287,0.37644234750000005,0.5317302,0.793128075,26,43,31
6UE,6,137,6.6550455,1.6500037,609.011,0.40087158750000007,0.562500925,0.8025117857142857,26,43,31
6UE,6,138,6.825727,1.8270364,618.8667,0.388070475,0.6067591,0.8130714642857143,26,43,31
6UE,6,139,6.5556927,1.905061,624.50226,0.40832304750000004,0.62626525,0.8191095642857142,26,43,31
6UE,6,140,6.3669014,1.8078302,626.361,0.42248239499999996,0.60195755,0.8211010714285715,26,43,31
6UE,6,141,6.3443403,1.893782,600.94495,0.42417447750000004,0.6234455,0.7938695892857143,26,44,30
6UE,6,142,6.4445267,1.8698428,608.3594,0.4166604975,0.6174607,0.801813642857143,26,44,30
6UE,6,143,6.0066314,2.0305662,620.6079,0.44950264500000003,0.65764155,0.8149370357142857,27,43,30
6UE,6,144,6.4516945,1.8578002,615.3425,0.4161229125,0.6144500500000001,0.8092955357142857,26,43,31
6UE,6,145,5.9674754,1.8437352,608.8139,0.45243934500000005,0.6109338,0.8023006071428571,27,43,30
6UE,6,146,6.3183637,1.753657,604.63184,0.42612272249999994,0.58841425,0.7978198285714285,27,42,31
6UE,6,147,6.2838984,1.7640486,609.1063,0.42870762000000007,0.59101215,0.8026138928571429,27,42,31
6UE,6,148,5.771033,1.7635751,608.1493,0.46717252500000006,0.5908937750000001,0.8015885357142858,27,43,30
6UE,6,149,5.6939187,1.8684243,608.77167,0.4729560975,0.617106075,0.8022553607142857,27,43,30
6UE,6,150,6.3236036,1.8858132,623.4972,0.4257297299999999,0.6214533000000001,0.8180327142857143,26,44,30
6UE,6,151,5.831689,1.8585339,624.8502,0.46262332500000003,0.614633475,0.8194823571428572,27,43,30
6UE,6,152,5.54253,1.8885634,614.5271,0.48431025000000005,0.6221408500000001,0.8084218928571428,27,43,30
6UE,6,153,5.2484508,1.8454986,621.168,0.50636619,0.61137465,0.8155371428571428,27,43,30
6UE,6,154,4.7436934,1.8195184,628.3733,0.544222995,0.6048796000000001,0.8232571071428572,28,42,30
6UE,6,155,4.8693514,1.9260466,618.9845,0.534798645,0.6315116500000001,0.8131976785714287,28,42,30
6UE,6,156,5.0082474,1.9457333,618.86255,0.5243814450000001,0.636433325,0.813067017857143,27,43,30
6UE,6,157,4.8660355,1.8317617,615.917,0.5350473375,0.607940425,0.8099110714285714,28,42,30
6UE,6,158,6.206747,1.9592205,597.7413,0.434493975,0.639805125,0.7904371071428572,27,43,30
6UE,6,159,5.780847,1.8893236,592.36127,0.46643647499999996,0.6223309,0.7846727892857143,27,43,30
6UE,6,160,5.8700047,2.0820062,599.97327,0.4597496475,0.67050155,0.7928285035714285,27,43,30
6UE,6,161,6.316863,1.9718336,604.7396,0.426235275,0.6429584,0.7979352857142857,26,44,30
6UE,6,162,6.004735,1.9365618,611.4747,0.44964487500000005,0.63414045,0.8051514642857144,27,43,30
6UE,6,163,5.9451776,1.7889048,602.5185,0.45411168,0.5972262,0.7955555357142857,27,43,30
6UE,6,164,6.6735196,1.7668235,609.2027,0.39948603000000005,0.591705875,0.8027171785714287,26,43,31
6UE,6,165,6.9580445,1.7872027,632.8957,0.37814666249999995,0.596800675,0.8281025357142857,26,43,31
6UE,6,166,6.849903,1.8607088,620.0023,0.38625727499999996,0.6151772,0.8142881785714285,26,43,31
6UE,6,167,6.752348,1.8703399,630.4359,0.39357390000000003,0.6175849750000001,0.8254670357142856,26,43,31
6UE,6,168,7.084215,1.9260911,614.4091,0.368683875,0.631522775,0.8082954642857143,26,43,31
6UE,6,169,6.7458024,1.9377693,606.6059,0.39406482000000004,0.634442325,0.7999348928571429,26,44,30
6UE,6,170,6.769568,1.9250952,592.45856,0.39228240000000003,0.6312738,0.7847770285714286,26,44,30
6UE,6,171,6.6593084,2.0507748,604.60974,0.40055187000000003,0.6626937,0.79779615,26,44,30
6UE,6,172,6.552219,1.9526361,603.31274,0.408583575,0.638159025,0.7964065071428571,26,44,30
6UE,6,173,6.5255485,1.9095324,591.9785,0.4105838625,0.6273831000000001,0.7842626785714287,26,44,30
6UE,6,174,6.1012025,2.0010626,597.3388,0.4424098125,0.65026565,0.7900058571428571,27,43,30
6UE,6,175,6.2400913,1.9416436,626.18097,0.43199315250000003,0.6354109,0.8209081821428571,26,44,30
6UE,6,176,6.751454,1.9959596,625.503,0.39364095,0.6489899,0.8201817857142858,26,44,30
6UE,6,177,7.122705,2.0429454,623.4627,0.36579712499999995,0.66073635,0.81799575,26,43,31
6UE,6,178,6.5088944,2.0144267,623.30817,0.41183291999999994,0.653606675,0.8178301821428572,26,44,30
6UE,6,179,6.3850746,1.9894056,626.66156,0.421119405,0.6473514,0.8214231,26,44,30
6UE,6,180,5.012931,1.9164429,623.86475,0.5240301749999999,0.6291107250000001,0.8184265178571428,27,43,30
6UE,6,181,3.3488796,1.8803941,621.8379,0.6488340300000001,0.620098525,0.8162548928571428,29,42,29
6UE,6,182,4.926471,1.9705663,620.7047,0.530514675,0.642641575,0.81504075,27,43,30
6UE,6,183,6.7544203,2.0520916,621.18427,0.39341847750000003,0.6630229,0.8155545750000001,26,44,30
6UE,6,184,6.620469,2.0636384,605.0052,0.403464825,0.6659096,0.798219857142857,26,44,30
6UE,6,185,6.453828,1.8888731,608.6945,0.4159629,0.622218275,0.8021726785714285,26,44,30
6UE,6,186,6.0805182,1.9092132,614.4816,0.443961135,0.6273033,0.8083731428571429,27,43,30
6UE,6,187,5.7939467,1.9641187,616.5818,0.46545399750000005,0.641029675,0.8106233571428573,27,43,30
6UE,6,188,6.667982,1.9387031,620.24786,0.39990135,0.634675775,0.8145512785714285,26,44,30
6UE,6,189,6.7303104,1.9101363,617.74084,0.39522672000000003,0.627534075,0.8118651857142858,26,43,31
6UE,6,190,4.461736,2.0139751,617.00946,0.5653697999999999,0.653493775,0.8110815642857143,28,42,30
6UE,6,191,6.318017,1.9663055,616.10223,0.426148725,0.641576375,0.8101095321428572,26,44,30
6UE,6,192,6.7651305,2.0219936,602.9235,0.39261521250000003,0.6554984,0.7959894642857143,26,44,30
6UE,6,193,6.3685555,1.9717182,614.94446,0.42235833749999996,0.6429295500000001,0.8088690642857144,26,44,30
6UE,6,194,6.655238,1.9310104,624.67,0.40085715,0.6327526,0.8192892857142857,26,43,31
6UE,6,195,6.383944,1.9668292,614.5212,0.42120420000000003,0.6417073000000001,0.8084155714285716,26,44,30
6UE,6,196,6.625897,1.9948134,599.7048,0.4030577249999999,0.64870335,0.7925408571428572,26,44,30
6UE,6,197,6.634475,1.8195466,584.6779,0.402414375,0.60488665,0.7764406071428571,26,44,30
6UE,6,198,6.457565,1.8233072,587.4366,0.4156826250000001,0.6058268,0.7793963571428572,26,44,30
6UE,6,199,6.0078907,1.8761309,597.43243,0.44940819749999994,0.619032725,0.7901061749999999,27,43,30
6UE,6,200,5.9108315,1.8989779,609.3947,0.45668763749999997,0.624744475,0.8029228928571429,27,43,30
6UE,6,201,6.0964365,1.9169164,626.99963,0.4427672625,0.6292291,0.8217853178571429,27,43,30
6UE,6,202,5.977563,1.9094238,617.0159,0.451682775,0.62735595,0.8110884642857142,27,43,30
6UE,6,203,5.866118,1.9798201,585.8639,0.46004115,0.644955025,0.7777113214285714,27,43,30
6UE,6,204,5.9178877,1.9255131,612.365,0.45615842250000005,0.6313782750000001,0.8061053571428572,27,43,30
6UE,6,205,6.0895267,1.9531568,612.7766,0.4432854974999999,0.6382892,0.8065463571428572,27,43,30
6UE,6,206,5.7932663,1.8431172,613.5741,0.4655050275,0.6107793,0.8074008214285715,27,43,30
6UE,6,207,5.244596,1.9539496,603.8047,0.5066553,0.6384874,0.7969336071428571,27,43,30
6UE,6,208,5.176921,1.9684906,613.68695,0.5117309250000001,0.64212265,0.8075217321428572,27,43,30
6UE,6,209,4.3383193,2.003332,605.6769,0.5746260525,0.650833,0.7989395357142858,28,43,29
6UE,6,210,6.2098727,2.098535,578.4807,0.43425954750000006,0.67463375,0.76980075,26,44,30
6UE,6,211,7.410248,1.9897884,593.60345,0.34423139999999997,0.6474470999999999,0.7860036964285714,25,45,30
6UE,6,212,7.8450623,1.826274,617.6522,0.3116203274999999,0.6065685000000001,0.8117702142857143,25,44,31
6UE,6,213,7.6037173,1.921209,609.39343,0.32972120250000003,0.63030225,0.8029215321428571,25,44,31
6UE,6,214,7.104279,1.898423,617.22736,0.367179075,0.62460575,0.8113150285714286,26,43,31
6UE,6,215,6.94137,1.9505944,620.23193,0.37939725,0.6376486,0.8145342107142858,26,43,31
6UE,6,216,6.480838,1.8161755,627.0439,0.41393715,0.604043875,0.8218327500000001,26,43,31
6UE,6,217,5.98336,1.9528186,615.45825,0.451248,0.63820465,0.8094195535714286,27,43,30
6UE,6,218,5.0179935,1.962477,610.9343,0.5236504875,0.6406192500000001,0.8045724642857143,27,43,30
6UE,6,219,4.2037587,1.9836038,614.492,0.5847180975,0.64590095,0.8083842857142857,28,43,29
6UE,6,220,3.7282562,1.9112362,615.6725,0.620380785,0.62780905,0.8096491071428572,29,42,29
6UE,6,221,4.132324,1.9633261,609.2196,0.5900757000000001,0.640831525,0.8027352857142858,28,43,29
6UE,6,222,5.2114196,1.8903648,591.74805,0.50914353,0.6225912,0.784015767857143,27,43,30
6UE,6,223,5.4034543,2.007066,594.74786,0.4947409275,0.6517665,0.78722985,27,43,30
6UE,6,224,6.0296574,1.8546921,606.1615,0.44777569500000003,0.613673025,0.7994587500000001,27,43,30
6UE,6,225,5.5610495,1.9088063,602.8216,0.48292128749999996,0.627201575,0.7958802857142858,27,43,30
6UE,6,226,4.9039936,1.8020399,625.08813,0.5322004800000001,0.600509975,0.8197372821428571,28,42,30
6UE,6,227,4.983305,1.7664443,586.27966,0.526252125,0.591611075,0.7781567785714286,28,42,30
6UE,6,228,5.453034,1.8355207,606.81555,0.49102245,0.608880175,0.8001595178571429,27,43,30
6UE,6,229,6.075959,1.8363425,623.0177,0.444303075,0.609085625,0.8175189642857144,27,43,30
